,text,category,label
14453,"🙏
100% FREE ........ JOB....
YOU CAN EARN MONEY UNLIMITED LIFETIME.......
COMPANY INDIAN GOVERNMENT REGISTERED.....
CHAMPCASH IS COMING FOR ALL PEOPLE HOME BASED BUSINESS.

🌏ALL OVER WORLD ANY WHERE.
💯YOU CAN EARN MONEY UNLIMITED LIFETIMES 💯
100 % FREE JOINING ✅
WITHOUT INVESTMENT ✅
HOW TO JOIN ❓
🙏PLEASE GO TO GOOGLE PLAYSTORE CHAMPCASH APP DOWNLOAD.AFTER SIGN UP WITH CHAMPCASH.
THEN REFER ID NO -3078610 PUT.
And complete your Challenge

🎯INCOME SOURCE IS AVAILABLE...........
⭕REFER & EARN 
⭕INVITE & EARN 
⭕JOINING & EARN 
⭕EARN MORE MONEY 
⭕MOBILE RECHARGE.
⭕DTH RECHARGE 
⭕FLIGHTS TICKETS BOOKING 
⭕RAIL'S WAY'S TICKETS BOOKING 
⭕ONLINE SHOPPING 
✌(Flipkart/ Amazon/ Snapdeal/ Shopclues/ Jabong /Myantra/Paytm/Tata sky/ Airtel & many more company is available commission 1 to 7 % up to 7 levels )

💯CHAMPCASH IS BIG PLATFORM IN FUTURE.
💯DON'T TIME LOST 
✅THIS IS GOLDEN OPPORTUNITY IN YOUR LIFE SO EMEDIETLY JOIN IN CHAMPCASH AND YOU CAN EARN MONEY UNLIMITED LIFETIME 
🙏JAI CHAMPCASH 🙏

iPhone & computer users ok
.",normal,False
14454,Happiness is the least valued stuff in India...,Covertly_Aggressive,True
14455,"Don't make statements, better do it general.",normal,False
14456,Poor step taken by you mr narwndra modi !! The intentions  might be right bt the execution was very poor,Covertly_Aggressive,True
14457,"So sad , today we commoner require the basic facility  and not the Bullet Train, so many security personal employed to protect the elected criminal Netas and the facilities provided to them even after their tenure is very disheartening  ....when will we rise up?",Covertly_Aggressive,True
14458,Giving  lolypop,Covertly_Aggressive,True
14459,Reema Pls comment on TAMO. holding at 350/-.. is it good for another 1 yr.,normal,False
14460,People having no brains do not understand this man.. he is the only hope for India... guys wake up!!!,Covertly_Aggressive,True
14461,V sad that Army people on both sides of border r treated  v badly.Politcians play the games and innocent Army Jawans r killed.,normal,False
14462,"Ratan tata dedicated his whole life for india
He make a better reputation
Salute to Ratan Tata",normal,False
14463,should not be done.....its not human act......if such continues Pakistan will be like india for minorities......hope Pakistan govt should take care of their minorities  unlike our cow vigilante's govt who only cares for minority women but make cm who speaks to rape them taking up from grave...........,Overtly_Aggressive,True
14464,Delhi too witnessed the hottest morning of the season in the past five years.,normal,False
14465,whom do you support bro ?,normal,False
14466,Bcz v r frm d nation of gandhiji. V dun afraid of firing or fighting etc but v believe in peace. U wl not gonna undstnd d value of it.,Covertly_Aggressive,True
14467,"When we hire well educated people and they do not deliver what is expected from their experience and position @ no need of such decoreable job?what for we are having GM, Regional Managers,directors,MD in Banks? External Audit firms / RBI auditors? neither Indian Currency has improved against US @ Rs.68 ? nor import restricted to support Indian manufacturer's ? No control on Bank's performance after all who job is this? NPA increased? Loan paper signed by borrower not enough to recover money?  Gold imported by people having no proper documents verification and real address? Misprint of 40,000 Forty thousand Currency notes? No relief to Farmer's Loan / Student Loans in spite Govt instructions and policy? After all who is responsible? No need of Governor in RBI .. let m/o Fin sectr to take care of Banks thru MD of banks etc.",Overtly_Aggressive,True
14468,"Save the cows kill the humans!
Save the uppercaste and kill the dalith with kerosene, 
Kill all the Muslim's take their mughal language to the Thorne!
Kill the Christians tag them converts shits and joins hands with Israel!.
Call it Hindustan and break the beauty of unity in diversity !
Kill the farmers and make digital food !
Cut the tress and enograte new tourist spot!
Fighting to stop terrorism
By encouraging communal fights inside the country !!

👌👌👌",Covertly_Aggressive,True
14469,They are mourning the death of TN CM - Amma !!,Overtly_Aggressive,True
14470,if u r short term investor then u should keep distance to RIL.....but u can enter in reliance infra and reliance capital,normal,False
14471,Appalling to say the least at a time when consumption required a boost. Withdrawal of incremental CRR is a relief.,normal,False
14472,It look like dis pig be taken big amount from bjp. Daily come up with new drama. Wat was he doing from last 2 years. After sack and kick from minister suddenly he realised about 2 crore land scam foreign trip etc. When he was enjoying cabinet he didn't even hasitate to use psychopath and ch*Tia in public domain to attack BJP.,Overtly_Aggressive,True
14473,I am waiting the time when shree modi will shut the mouth of all bludy opponents.,Covertly_Aggressive,True
14474,Anna ji u stil hv time y don't u join #bakwasjumlaParty may b dey appointe u as presidential candidate 😂 😂 😂,Covertly_Aggressive,True
14475,till now India is stuck wheather the muslims are nationalist and hindus are secular or not...,normal,False
14476,"Indian Army trying to divert attention from Kashmir unrest... where they stop internet access,social media bane, violation of human rights , killing of innocent Kashmiries on daily basis....every Kashmiri stands against Indian aggression , but remember the struggle of self determination of Kashmirs will continue until their freedom....",normal,False
14477,"Nothing will happen.. it will stabilize, take a chill pill and ride it out",normal,False
14478,"56 inch chest is watching mutely & doing Kadi nenda , while jawans r dying & he is throwing few jumlas to make bhakts happy.

They don't have semblance of shame & they r gud at making politics on gow Mata etc.",Overtly_Aggressive,True
14479,"Mr. Bipin Chandra Bhatt , there is an organization called https://en.m.wikipedia.org/wiki/Muslim_Rashtriya_Manch which is under RSS. I do believe RSS is secular",normal,False
14481,Advance type of Hostel. Hostel are very common here in UK.,normal,False
14482,Prashant Singh is joining Republicans in USA,normal,False
14483,"The big myth on tax payers in India Data from a Chartered Accountants group.......
Mr Jetly said during his budget speech that we are largely a tax compliant society and presented that only 3.7 crores are  filling ITRs in this poor country with 125 crore population .

The reply by CAs : 

Sir, 
We have 82 crore voters 

- 75% are agriculturists ,61.5 crores ( You exempted them directly but, they can also buy cars , bunglows etc as you quoted.. your political counterparts are also enjoying this) 

Balance..........
20.5 crores 

Less: 24% BPL class ( Below poverty line)

15 crore population ( which is non agriculturist and non BPL) .. 

Less : Senior Citizens, Non working wives, unemployed youths, below taxable income earners...political class..(say 75%) ... in a typical indian family only 1 earning member and 5/6 are dependent on him....

Balance (15-11.25)=3.75 crores is the earning class ... which can file ITRs and ... they are already filling it.... 

.... so almost no gap as Mr Jetly is stressing unnecessarily without knowing his country🤓😝😱

if Looser Jetly wants more people's to come into tax net ...then... instead foolishly resorting to only rampant raids, surveys...notices... scrutiny ..... demonetisations etc etc terrorism ... he should defy his negative bureaucrats and .......

1. Introduce simple Income Tax on Agricultural Income on large landlords ( Say 10 Acres plus ) - you can add 26% of Agriculturists as tax payers ( Politicians are also enjoying this )

2. Instead of introducing 5000/10000 penalties on late filers of IT return ...
Come out with positive approach and introduce incentives to IT return filers ( learn from Pakistan, IT assessee gets discount in purchase of Car )

3. Introduce Privilege card to  those paying taxes above certain limit.. privilege card to entitle assessee with benefits like Priority quota in railway tickets , Use of airport lounges, subsidised medical facilities, etc etc... *let Tax payers feel proud*

4. Introduce medica",Covertly_Aggressive,True
14484,"What is good government 
Central government needs to make 5 crore government jobs with in 2020 then only we build the strongest economic development
what is good budget
1$= 50 Rs , Gold 1 gram - 1500 Rs, Diesel 1 liter -- 25 Rs , 
petrol - 1 liter - 50 Rs 
GST rate- 5%,10% 15%, 20%.",Covertly_Aggressive,True
14485,Politicians are like diapers. They need to be changed often and for the same reason.,Covertly_Aggressive,True
14486,And u r people  terrorist  killing hindus,Covertly_Aggressive,True
14487,Two things anna hazarey want r game and fame!,Covertly_Aggressive,True
14488,"Baahubali=a product of the far more developed and advanced south Indian psyche, a psyche that unlike the north mastered quality instead of suicidal quantity: it's stars and actors will have the upper hand in the world of developed India, a world underdeveloped bollytrashwood does not have the ability to cater or produce for.",normal,False
14489,"If UPA failed in curbing black money what about NDA now, how rich people able to convert and stash black money in new notes? Is it not failure ?",Covertly_Aggressive,True
14490,"Dear China ,
Pls focus on making quality product rather then infiltrating into Arunachal Pradesh.",normal,False
14491,Shame on India TV who make famous this mother f...ker.,Overtly_Aggressive,True
14492,We have to hang our head in shame with the so called elected representatives behavior.,Overtly_Aggressive,True
14493,Dont use the word martyre for non muslim. Its specific for Muslim only. Use travelling to hell instead of martyre.,Covertly_Aggressive,True
